timestamp,team_id,emp_hash,rating_1to5,comment_text
2025-06-30,RISK-OPS,41a64d7e9787,4,Waiting on reimbursement
2025-06-30,FIN-OPS,367e82d0c267,3,Too many alerts this sprint
2025-06-30,FIN-OPS,3c072731233c,4,Too many alerts this sprint
2025-06-30,FIN-OPS,1f903ca452ec,3,Good learning last week
2025-06-30,FIN-OPS,50567a292335,4,Manager support is decent
2025-06-30,FIN-OPS,431c4fe44efd,4,Culture improving
2025-06-30,FIN-OPS,2f0472885eaa,3,Too many alerts this sprint
2025-06-30,CS-SUPPORT,ae3fc8dad4c6,5,Need career path clarity
2025-06-30,CS-SUPPORT,5ae114878fe7,2,Workload spiking near deadlines
2025-06-30,CS-SUPPORT,192db8c7278c,4,Payroll cutoff confusion
2025-06-30,CS-SUPPORT,ae3fc8dad4c6,3,Good learning last week
2025-06-30,CS-SUPPORT,b1fd761c9bfc,3,Good learning last week
2025-07-01,ENG-PLATFORM,c9213eae3dbc,3,Waiting on reimbursement
2025-07-01,ENG-PLATFORM,19b347aa0cd3,2,Workload spiking near deadlines
2025-07-01,ENG-PLATFORM,4697a4eb35b0,4,Workload spiking near deadlines
2025-07-01,ENG-PLATFORM,5581e8598db1,3,Waiting on reimbursement
2025-07-01,ENG-PLATFORM,594548490b12,3,Culture improving
2025-07-01,ENG-PLATFORM,62c15799ac06,4,Waiting on reimbursement
2025-07-01,ENG-PLATFORM,bbcdb08ce147,3,Culture improving
2025-07-01,ENG-PLATFORM,874fefaa4a1c,4,Too many alerts this sprint
2025-07-01,RISK-OPS,397ec0744e99,3,Too many alerts this sprint
2025-07-01,RISK-OPS,62c15799ac06,3,Manager support is decent
2025-07-01,RISK-OPS,788047dafc58,2,Waiting on reimbursement
2025-07-01,RISK-OPS,661e62e71408,2,Need career path clarity
2025-07-01,RISK-OPS,1c3cb3049c90,4,Culture improving
2025-07-01,RISK-OPS,594548490b12,3,Workload spiking near deadlines
2025-07-01,RISK-OPS,813efa59f985,4,Manager support is decent
2025-07-01,FIN-OPS,df83c83b6759,5,Too many alerts this sprint
2025-07-01,FIN-OPS,5581e8598db1,4,Culture improving
2025-07-01,FIN-OPS,d4bddd8e65f9,5,Good learning last week
2025-07-01,FIN-OPS,81b4eac32d7a,2,Culture improving
2025-07-01,FIN-OPS,d5d2de92b85b,4,Good learning last week
2025-07-01,FIN-OPS,a170dfe93b1c,2,Payroll cutoff confusion
2025-07-01,FIN-OPS,192db8c7278c,5,Too many alerts this sprint
2025-07-01,FIN-OPS,cb0c50916267,4,Manager support is decent
2025-07-01,FIN-OPS,999a20965980,2,Workload spiking near deadlines
2025-07-01,FIN-OPS,29b97656e8ee,4,Manager support is decent
2025-07-01,FIN-OPS,748bdcbbdc1c,3,Waiting on reimbursement
2025-07-01,FIN-OPS,50567a292335,4,Culture improving
2025-07-01,CS-SUPPORT,20eae3948e94,5,Waiting on reimbursement
2025-07-01,CS-SUPPORT,f1089229977a,4,Manager support is decent
2025-07-01,CS-SUPPORT,ae3fc8dad4c6,4,Need career path clarity
2025-07-01,CS-SUPPORT,5ae114878fe7,2,Culture improving
2025-07-01,CS-SUPPORT,843425aeec78,4,Payroll cutoff confusion
2025-07-01,CS-SUPPORT,431c4fe44efd,3,Manager support is decent
2025-07-01,CS-SUPPORT,76e54f039797,3,Culture improving
2025-07-01,CS-SUPPORT,43f3618fdbad,4,Too many alerts this sprint
2025-07-01,CS-SUPPORT,2086812e1e39,2,Payroll cutoff confusion
2025-07-01,CS-SUPPORT,594548490b12,5,Good learning last week
2025-07-01,CS-SUPPORT,a170dfe93b1c,5,Workload spiking near deadlines
2025-07-02,ENG-PLATFORM,5b6b72764a79,3,Good learning last week
2025-07-02,ENG-PLATFORM,c2b2121c35da,4,Good learning last week
2025-07-02,ENG-PLATFORM,74e050844ced,4,Good learning last week
2025-07-02,ENG-PLATFORM,20eae3948e94,3,Good learning last week
2025-07-02,ENG-PLATFORM,b6e5a7ed9cea,3,Workload spiking near deadlines
2025-07-02,RISK-OPS,ba353c5af803,2,Waiting on reimbursement
2025-07-02,RISK-OPS,da7d4bb97c8d,3,Waiting on reimbursement
2025-07-02,RISK-OPS,d048f004ae50,2,Waiting on reimbursement
2025-07-02,RISK-OPS,a2bcde3c7acd,3,Good learning last week
2025-07-02,RISK-OPS,20eae3948e94,3,Workload spiking near deadlines
2025-07-02,RISK-OPS,a69f8dbf16c0,3,Workload spiking near deadlines
2025-07-02,RISK-OPS,c2b2121c35da,3,Manager support is decent
2025-07-02,RISK-OPS,62c15799ac06,2,Payroll cutoff confusion
2025-07-02,RISK-OPS,b5b3cd7d192c,3,Manager support is decent
2025-07-02,FIN-OPS,118ef7411dbd,3,Workload spiking near deadlines
2025-07-02,FIN-OPS,35f8c8fe812a,5,Too many alerts this sprint
2025-07-02,FIN-OPS,1f903ca452ec,5,Workload spiking near deadlines
2025-07-02,FIN-OPS,43f3618fdbad,4,Need career path clarity
2025-07-02,FIN-OPS,9cfc4f786ecf,5,Manager support is decent
2025-07-02,FIN-OPS,c82684ec8b83,5,Payroll cutoff confusion
2025-07-02,FIN-OPS,1acf7e8fda5e,2,Culture improving
2025-07-02,FIN-OPS,b1fd761c9bfc,3,Manager support is decent
2025-07-02,FIN-OPS,c2b2121c35da,3,Culture improving
2025-07-02,FIN-OPS,2f6e56a45050,4,Too many alerts this sprint
2025-07-02,FIN-OPS,1f903ca452ec,4,Need career path clarity
2025-07-02,FIN-OPS,748bdcbbdc1c,5,Manager support is decent
2025-07-02,CS-SUPPORT,a8c6a5afb514,4,Good learning last week
2025-07-02,CS-SUPPORT,9f77826ebed3,3,Payroll cutoff confusion
2025-07-02,CS-SUPPORT,7e3d8f1cdd95,4,Manager support is decent
2025-07-02,CS-SUPPORT,2b07266ee11b,4,Culture improving
2025-07-02,CS-SUPPORT,64223f098aad,3,Culture improving
2025-07-02,CS-SUPPORT,cd4dd1beb52b,5,Payroll cutoff confusion
2025-07-02,CS-SUPPORT,74e050844ced,2,Manager support is decent
2025-07-02,CS-SUPPORT,594548490b12,4,Manager support is decent
2025-07-03,ENG-PLATFORM,65eb7ae11d36,3,Workload spiking near deadlines
2025-07-03,ENG-PLATFORM,20eae3948e94,4,Culture improving
2025-07-03,ENG-PLATFORM,64223f098aad,2,Need career path clarity
2025-07-03,ENG-PLATFORM,1c771609495b,5,Need career path clarity
2025-07-03,ENG-PLATFORM,a5412d220b3e,5,Workload spiking near deadlines
2025-07-03,ENG-PLATFORM,d07953451aaf,4,Too many alerts this sprint
2025-07-03,ENG-PLATFORM,1c771609495b,2,Good learning last week
2025-07-03,ENG-PLATFORM,cd4dd1beb52b,5,Payroll cutoff confusion
2025-07-03,ENG-PLATFORM,2b21ea99c2cb,2,Culture improving
2025-07-03,ENG-PLATFORM,1c3cb3049c90,4,Culture improving
2025-07-03,RISK-OPS,c441c44213ed,3,Good learning last week
2025-07-03,RISK-OPS,65eb7ae11d36,3,Workload spiking near deadlines
2025-07-03,RISK-OPS,b1fd761c9bfc,3,Workload spiking near deadlines
2025-07-03,RISK-OPS,1d8dcb5ae205,3,Too many alerts this sprint
2025-07-03,RISK-OPS,d5d2de92b85b,3,Culture improving
2025-07-03,RISK-OPS,254e5d281a69,2,Waiting on reimbursement
2025-07-03,FIN-OPS,74e050844ced,3,Workload spiking near deadlines
2025-07-03,FIN-OPS,594548490b12,5,Good learning last week
2025-07-03,FIN-OPS,2f6e56a45050,4,Payroll cutoff confusion
2025-07-03,FIN-OPS,397f3205e12f,3,Culture improving
2025-07-03,FIN-OPS,4697a4eb35b0,5,Culture improving
2025-07-03,FIN-OPS,4e39552e8ba3,4,Manager support is decent
2025-07-03,FIN-OPS,f1089229977a,2,Waiting on reimbursement
2025-07-03,FIN-OPS,51aee1c13e89,4,Workload spiking near deadlines
2025-07-03,FIN-OPS,41a64d7e9787,2,Too many alerts this sprint
2025-07-03,FIN-OPS,367e82d0c267,5,Need career path clarity
2025-07-03,FIN-OPS,c82684ec8b83,4,Payroll cutoff confusion
2025-07-03,CS-SUPPORT,e505b4d1a379,3,Manager support is decent
2025-07-03,CS-SUPPORT,0defd3f62cf1,4,Manager support is decent
2025-07-03,CS-SUPPORT,d07953451aaf,5,Payroll cutoff confusion
2025-07-03,CS-SUPPORT,874fefaa4a1c,5,Too many alerts this sprint
2025-07-03,CS-SUPPORT,12c12b2693f2,3,Need career path clarity
2025-07-03,CS-SUPPORT,0cd6d1f6eb44,2,Workload spiking near deadlines
2025-07-03,CS-SUPPORT,a6acc0407327,3,Good learning last week
2025-07-03,CS-SUPPORT,342f2d338a38,3,Too many alerts this sprint
2025-07-03,CS-SUPPORT,4a61d470416d,3,Manager support is decent
2025-07-03,CS-SUPPORT,254e5d281a69,4,Need career path clarity
2025-07-03,CS-SUPPORT,a69f8dbf16c0,3,Need career path clarity
2025-07-04,ENG-PLATFORM,118ef7411dbd,4,Culture improving
2025-07-04,ENG-PLATFORM,1acf7e8fda5e,4,Workload spiking near deadlines
2025-07-04,ENG-PLATFORM,a8c6a5afb514,2,Payroll cutoff confusion
2025-07-04,ENG-PLATFORM,d5d2de92b85b,2,Culture improving
2025-07-04,ENG-PLATFORM,2f0472885eaa,4,Need career path clarity
2025-07-04,ENG-PLATFORM,50e3c551bb29,5,Need career path clarity
2025-07-04,ENG-PLATFORM,4a61d470416d,2,Need career path clarity
2025-07-04,ENG-PLATFORM,932f9ef8af99,3,Waiting on reimbursement
2025-07-04,RISK-OPS,ae3fc8dad4c6,3,Manager support is decent
2025-07-04,RISK-OPS,a8c6a5afb514,2,Good learning last week
2025-07-04,RISK-OPS,a8c6a5afb514,4,Need career path clarity
2025-07-04,RISK-OPS,874fefaa4a1c,2,Need career path clarity
2025-07-04,RISK-OPS,a5412d220b3e,3,Culture improving
2025-07-04,RISK-OPS,2b21ea99c2cb,3,Waiting on reimbursement
2025-07-04,RISK-OPS,1acf7e8fda5e,4,Manager support is decent
2025-07-04,RISK-OPS,874fefaa4a1c,4,Good learning last week
2025-07-04,RISK-OPS,26dcde7c76cd,3,Culture improving
2025-07-04,RISK-OPS,35f8c8fe812a,2,Good learning last week
2025-07-04,RISK-OPS,d4bddd8e65f9,2,Too many alerts this sprint
2025-07-04,RISK-OPS,bbcdb08ce147,2,Waiting on reimbursement
2025-07-04,FIN-OPS,a69f8dbf16c0,5,Payroll cutoff confusion
2025-07-04,FIN-OPS,788047dafc58,4,Payroll cutoff confusion
2025-07-04,FIN-OPS,76e54f039797,4,Culture improving
2025-07-04,FIN-OPS,9069c6c5c535,5,Culture improving
2025-07-04,FIN-OPS,cd4dd1beb52b,4,Manager support is decent
2025-07-04,FIN-OPS,81b4eac32d7a,4,Too many alerts this sprint
2025-07-04,CS-SUPPORT,20eae3948e94,2,Culture improving
2025-07-04,CS-SUPPORT,118ef7411dbd,2,Too many alerts this sprint
2025-07-04,CS-SUPPORT,788047dafc58,4,Workload spiking near deadlines
2025-07-04,CS-SUPPORT,43f3618fdbad,3,Too many alerts this sprint
2025-07-04,CS-SUPPORT,1acf7e8fda5e,5,Manager support is decent
2025-07-04,CS-SUPPORT,c9b13c274f47,4,Need career path clarity
2025-07-04,CS-SUPPORT,788047dafc58,4,Workload spiking near deadlines
2025-07-04,CS-SUPPORT,b5b3cd7d192c,4,Good learning last week
2025-07-04,CS-SUPPORT,3e500fa1f2aa,4,Payroll cutoff confusion
2025-07-05,ENG-PLATFORM,43f3618fdbad,4,Manager support is decent
2025-07-05,ENG-PLATFORM,65eb7ae11d36,3,Manager support is decent
2025-07-05,ENG-PLATFORM,118ef7411dbd,5,Waiting on reimbursement
2025-07-05,ENG-PLATFORM,12c12b2693f2,3,Payroll cutoff confusion
2025-07-05,ENG-PLATFORM,367e82d0c267,4,Waiting on reimbursement
2025-07-05,ENG-PLATFORM,63d4352f9a2b,3,Too many alerts this sprint
2025-07-05,ENG-PLATFORM,50567a292335,4,Culture improving
2025-07-05,RISK-OPS,4e6710db3210,3,Manager support is decent
2025-07-05,RISK-OPS,b6e5a7ed9cea,2,Need career path clarity
2025-07-05,RISK-OPS,d07953451aaf,3,Waiting on reimbursement
2025-07-05,RISK-OPS,b6e5a7ed9cea,2,Waiting on reimbursement
2025-07-05,RISK-OPS,d5d2de92b85b,3,Too many alerts this sprint
2025-07-05,FIN-OPS,c2b2121c35da,4,Manager support is decent
2025-07-05,FIN-OPS,4697a4eb35b0,4,Need career path clarity
2025-07-05,FIN-OPS,a170dfe93b1c,3,Waiting on reimbursement
2025-07-05,FIN-OPS,64223f098aad,5,Manager support is decent
2025-07-05,FIN-OPS,a170dfe93b1c,5,Need career path clarity
2025-07-05,FIN-OPS,0b75213cac95,3,Workload spiking near deadlines
2025-07-05,FIN-OPS,63d4352f9a2b,3,Waiting on reimbursement
2025-07-05,FIN-OPS,843425aeec78,3,Payroll cutoff confusion
2025-07-05,FIN-OPS,2086812e1e39,3,Waiting on reimbursement
2025-07-05,FIN-OPS,cd4dd1beb52b,2,Too many alerts this sprint
2025-07-05,FIN-OPS,1c3cb3049c90,2,Workload spiking near deadlines
2025-07-05,CS-SUPPORT,9ce55b01d9e6,4,Waiting on reimbursement
2025-07-05,CS-SUPPORT,0cd6d1f6eb44,4,Waiting on reimbursement
2025-07-05,CS-SUPPORT,51aee1c13e89,3,Waiting on reimbursement
2025-07-05,CS-SUPPORT,f90b99b25650,4,Workload spiking near deadlines
2025-07-05,CS-SUPPORT,9f77826ebed3,3,Good learning last week
2025-07-05,CS-SUPPORT,367e82d0c267,4,Too many alerts this sprint
2025-07-05,CS-SUPPORT,661e62e71408,5,Payroll cutoff confusion
2025-07-05,CS-SUPPORT,6f323a85838a,4,Good learning last week
2025-07-05,CS-SUPPORT,4697a4eb35b0,4,Good learning last week
2025-07-05,CS-SUPPORT,df83c83b6759,5,Payroll cutoff confusion
2025-07-06,ENG-PLATFORM,342f2d338a38,3,Need career path clarity
2025-07-06,ENG-PLATFORM,118ef7411dbd,4,Need career path clarity
2025-07-06,ENG-PLATFORM,51aee1c13e89,3,Waiting on reimbursement
2025-07-06,ENG-PLATFORM,a5412d220b3e,3,Workload spiking near deadlines
2025-07-06,ENG-PLATFORM,a170dfe93b1c,4,Culture improving
2025-07-06,ENG-PLATFORM,dacbf99a38e0,2,Manager support is decent
2025-07-06,ENG-PLATFORM,d07953451aaf,2,Waiting on reimbursement
2025-07-06,ENG-PLATFORM,e505b4d1a379,4,Waiting on reimbursement
2025-07-06,ENG-PLATFORM,ae3fc8dad4c6,4,Manager support is decent
2025-07-06,ENG-PLATFORM,192db8c7278c,3,Payroll cutoff confusion
2025-07-06,ENG-PLATFORM,f1089229977a,3,Workload spiking near deadlines
2025-07-06,ENG-PLATFORM,e0b3852f9439,2,Need career path clarity
2025-07-06,RISK-OPS,431c4fe44efd,3,Manager support is decent
2025-07-06,RISK-OPS,df83c83b6759,2,Workload spiking near deadlines
2025-07-06,RISK-OPS,2b07266ee11b,2,Culture improving
2025-07-06,RISK-OPS,4e6710db3210,2,Waiting on reimbursement
2025-07-06,RISK-OPS,4d781f77977b,3,Payroll cutoff confusion
2025-07-06,RISK-OPS,796b367c6c03,2,Payroll cutoff confusion
2025-07-06,RISK-OPS,b5b3cd7d192c,4,Workload spiking near deadlines
2025-07-06,RISK-OPS,26dcde7c76cd,2,Workload spiking near deadlines
2025-07-06,RISK-OPS,397ec0744e99,2,Waiting on reimbursement
2025-07-06,RISK-OPS,dacbf99a38e0,4,Need career path clarity
2025-07-06,FIN-OPS,4e39552e8ba3,3,Good learning last week
2025-07-06,FIN-OPS,29b97656e8ee,2,Workload spiking near deadlines
2025-07-06,FIN-OPS,431c4fe44efd,4,Payroll cutoff confusion
2025-07-06,FIN-OPS,74e050844ced,2,Payroll cutoff confusion
2025-07-06,FIN-OPS,0cd6d1f6eb44,4,Workload spiking near deadlines
2025-07-06,FIN-OPS,19b347aa0cd3,4,Good learning last week
2025-07-06,CS-SUPPORT,4a61d470416d,4,Workload spiking near deadlines
2025-07-06,CS-SUPPORT,c9b13c274f47,3,Good learning last week
2025-07-06,CS-SUPPORT,2f0472885eaa,4,Waiting on reimbursement
2025-07-06,CS-SUPPORT,64223f098aad,5,Manager support is decent
2025-07-06,CS-SUPPORT,874fefaa4a1c,3,Manager support is decent
2025-07-06,CS-SUPPORT,874fefaa4a1c,4,Workload spiking near deadlines
2025-07-06,CS-SUPPORT,50567a292335,4,Workload spiking near deadlines
2025-07-07,ENG-PLATFORM,df83c83b6759,3,Workload spiking near deadlines
2025-07-07,ENG-PLATFORM,1c771609495b,2,Culture improving
2025-07-07,ENG-PLATFORM,431c4fe44efd,5,Manager support is decent
2025-07-07,ENG-PLATFORM,342f2d338a38,4,Culture improving
2025-07-07,ENG-PLATFORM,999a20965980,2,Culture improving
2025-07-07,ENG-PLATFORM,da7d4bb97c8d,3,Waiting on reimbursement
2025-07-07,ENG-PLATFORM,ae3fc8dad4c6,5,Payroll cutoff confusion
2025-07-07,ENG-PLATFORM,796b367c6c03,4,Waiting on reimbursement
2025-07-07,ENG-PLATFORM,65eb7ae11d36,3,Manager support is decent
2025-07-07,ENG-PLATFORM,c9202ac25327,4,Workload spiking near deadlines
2025-07-07,ENG-PLATFORM,4a61d470416d,3,Workload spiking near deadlines
2025-07-07,RISK-OPS,f1089229977a,2,Culture improving
2025-07-07,RISK-OPS,6b67e9d9008f,3,Need career path clarity
2025-07-07,RISK-OPS,063b54898bc9,4,Payroll cutoff confusion
2025-07-07,RISK-OPS,397ec0744e99,2,Good learning last week
2025-07-07,RISK-OPS,d07953451aaf,3,Workload spiking near deadlines
2025-07-07,RISK-OPS,9069c6c5c535,3,Too many alerts this sprint
2025-07-07,RISK-OPS,3d95247f129e,3,Need career path clarity
2025-07-07,RISK-OPS,f1089229977a,3,Payroll cutoff confusion
2025-07-07,FIN-OPS,397f3205e12f,3,Payroll cutoff confusion
2025-07-07,FIN-OPS,fe3dcaec9a4a,4,Culture improving
2025-07-07,FIN-OPS,f86dad4f99d0,4,Too many alerts this sprint
2025-07-07,FIN-OPS,c5b54be832cb,2,Need career path clarity
2025-07-07,FIN-OPS,ebf98a19cb32,4,Waiting on reimbursement
2025-07-07,FIN-OPS,da7d4bb97c8d,3,Culture improving
2025-07-07,FIN-OPS,d4bddd8e65f9,2,Culture improving
2025-07-07,FIN-OPS,67edb7a8e8fe,3,Too many alerts this sprint
2025-07-07,FIN-OPS,b5b3cd7d192c,4,Need career path clarity
2025-07-07,FIN-OPS,24bf71145948,5,Payroll cutoff confusion
2025-07-07,FIN-OPS,0defd3f62cf1,4,Workload spiking near deadlines
2025-07-07,CS-SUPPORT,c9b13c274f47,4,Too many alerts this sprint
2025-07-07,CS-SUPPORT,3c072731233c,2,Manager support is decent
2025-07-07,CS-SUPPORT,64223f098aad,5,Need career path clarity
2025-07-07,CS-SUPPORT,63d4352f9a2b,4,Waiting on reimbursement
2025-07-07,CS-SUPPORT,386ea9c1908c,3,Payroll cutoff confusion
2025-07-07,CS-SUPPORT,4d781f77977b,3,Manager support is decent
2025-07-07,CS-SUPPORT,431c4fe44efd,5,Culture improving
2025-07-07,CS-SUPPORT,63d4352f9a2b,4,Workload spiking near deadlines
2025-07-07,CS-SUPPORT,b1fd761c9bfc,3,Payroll cutoff confusion
2025-07-07,CS-SUPPORT,df83c83b6759,3,Payroll cutoff confusion
2025-07-08,ENG-PLATFORM,2f0472885eaa,3,Culture improving
2025-07-08,ENG-PLATFORM,48e277f16eab,3,Too many alerts this sprint
2025-07-08,ENG-PLATFORM,cab95421fd1d,2,Workload spiking near deadlines
2025-07-08,ENG-PLATFORM,261065c7e8c2,3,Payroll cutoff confusion
2025-07-08,ENG-PLATFORM,631819e57e4c,4,Manager support is decent
2025-07-08,ENG-PLATFORM,813efa59f985,3,Payroll cutoff confusion
2025-07-08,RISK-OPS,c9b13c274f47,3,Payroll cutoff confusion
2025-07-08,RISK-OPS,bbcdb08ce147,2,Waiting on reimbursement
2025-07-08,RISK-OPS,ba353c5af803,2,Payroll cutoff confusion
2025-07-08,RISK-OPS,a69f8dbf16c0,3,Manager support is decent
2025-07-08,RISK-OPS,65eb7ae11d36,3,Culture improving
2025-07-08,RISK-OPS,50e3c551bb29,2,Too many alerts this sprint
2025-07-08,RISK-OPS,8c2215ab08bf,3,Waiting on reimbursement
2025-07-08,RISK-OPS,c9202ac25327,2,Culture improving
2025-07-08,FIN-OPS,3d95247f129e,3,Waiting on reimbursement
2025-07-08,FIN-OPS,431c4fe44efd,4,Workload spiking near deadlines
2025-07-08,FIN-OPS,63d4352f9a2b,4,Culture improving
2025-07-08,FIN-OPS,788047dafc58,4,Waiting on reimbursement
2025-07-08,FIN-OPS,c9b13c274f47,2,Manager support is decent
2025-07-08,FIN-OPS,4697a4eb35b0,4,Payroll cutoff confusion
2025-07-08,FIN-OPS,874fefaa4a1c,4,Need career path clarity
2025-07-08,FIN-OPS,e71591f90e53,4,Manager support is decent
2025-07-08,CS-SUPPORT,2b07266ee11b,5,Manager support is decent
2025-07-08,CS-SUPPORT,b5b3cd7d192c,4,Culture improving
2025-07-08,CS-SUPPORT,c2b2121c35da,4,Waiting on reimbursement
2025-07-08,CS-SUPPORT,342f2d338a38,3,Need career path clarity
2025-07-08,CS-SUPPORT,118ef7411dbd,2,Manager support is decent
2025-07-08,CS-SUPPORT,631819e57e4c,3,Too many alerts this sprint
2025-07-08,CS-SUPPORT,24bf71145948,3,Culture improving
2025-07-09,ENG-PLATFORM,0defd3f62cf1,4,Too many alerts this sprint
2025-07-09,ENG-PLATFORM,1c3cb3049c90,2,Too many alerts this sprint
2025-07-09,ENG-PLATFORM,bbcdb08ce147,5,Too many alerts this sprint
2025-07-09,ENG-PLATFORM,c2b2121c35da,5,Too many alerts this sprint
2025-07-09,ENG-PLATFORM,c9b13c274f47,4,Manager support is decent
2025-07-09,ENG-PLATFORM,118ef7411dbd,5,Waiting on reimbursement
2025-07-09,ENG-PLATFORM,20eae3948e94,4,Waiting on reimbursement
2025-07-09,ENG-PLATFORM,24bf71145948,5,Culture improving
2025-07-09,RISK-OPS,e71591f90e53,2,Manager support is decent
2025-07-09,RISK-OPS,12c12b2693f2,4,Too many alerts this sprint
2025-07-09,RISK-OPS,cb0c50916267,2,Need career path clarity
2025-07-09,RISK-OPS,c9213eae3dbc,2,Payroll cutoff confusion
2025-07-09,RISK-OPS,f1089229977a,4,Too many alerts this sprint
2025-07-09,FIN-OPS,79af63685d2c,3,Need career path clarity
2025-07-09,FIN-OPS,29b97656e8ee,4,Manager support is decent
2025-07-09,FIN-OPS,fe3dcaec9a4a,2,Waiting on reimbursement
2025-07-09,FIN-OPS,367e82d0c267,4,Payroll cutoff confusion
2025-07-09,FIN-OPS,788047dafc58,3,Culture improving
2025-07-09,FIN-OPS,b1fd761c9bfc,3,Culture improving
2025-07-09,FIN-OPS,9069c6c5c535,5,Culture improving
2025-07-09,FIN-OPS,35f8c8fe812a,3,Need career path clarity
2025-07-09,FIN-OPS,c2b2121c35da,3,Manager support is decent
2025-07-09,CS-SUPPORT,431c4fe44efd,4,Manager support is decent
2025-07-09,CS-SUPPORT,e505b4d1a379,4,Good learning last week
2025-07-09,CS-SUPPORT,b99e1c243540,2,Workload spiking near deadlines
2025-07-09,CS-SUPPORT,4a61d470416d,4,Need career path clarity
2025-07-09,CS-SUPPORT,cab95421fd1d,3,Culture improving
2025-07-09,CS-SUPPORT,6b67e9d9008f,4,Culture improving
2025-07-09,CS-SUPPORT,2086812e1e39,3,Payroll cutoff confusion
2025-07-09,CS-SUPPORT,0b75213cac95,4,Payroll cutoff confusion
2025-07-09,CS-SUPPORT,9ce55b01d9e6,3,Payroll cutoff confusion
2025-07-09,CS-SUPPORT,932f9ef8af99,2,Need career path clarity
2025-07-10,ENG-PLATFORM,431c4fe44efd,3,Culture improving
2025-07-10,ENG-PLATFORM,fe2a70fdf392,2,Too many alerts this sprint
2025-07-10,ENG-PLATFORM,f65b751f5aea,4,Payroll cutoff confusion
2025-07-10,ENG-PLATFORM,d07953451aaf,4,Workload spiking near deadlines
2025-07-10,ENG-PLATFORM,1c3cb3049c90,2,Need career path clarity
2025-07-10,ENG-PLATFORM,999a20965980,3,Culture improving
2025-07-10,ENG-PLATFORM,c441c44213ed,4,Culture improving
2025-07-10,ENG-PLATFORM,12c12b2693f2,4,Workload spiking near deadlines
2025-07-10,ENG-PLATFORM,ba0d2fb77d37,4,Good learning last week
2025-07-10,ENG-PLATFORM,63d4352f9a2b,4,Too many alerts this sprint
2025-07-10,ENG-PLATFORM,1acf7e8fda5e,4,Payroll cutoff confusion
2025-07-10,ENG-PLATFORM,c441c44213ed,4,Too many alerts this sprint
2025-07-10,RISK-OPS,c2b2121c35da,2,Need career path clarity
2025-07-10,RISK-OPS,df83c83b6759,3,Culture improving
2025-07-10,RISK-OPS,661e62e71408,2,Good learning last week
2025-07-10,RISK-OPS,b1fd761c9bfc,4,Need career path clarity
2025-07-10,RISK-OPS,118ef7411dbd,2,Workload spiking near deadlines
2025-07-10,RISK-OPS,4d781f77977b,2,Culture improving
2025-07-10,FIN-OPS,631819e57e4c,4,Waiting on reimbursement
2025-07-10,FIN-OPS,b1fd761c9bfc,4,Waiting on reimbursement
2025-07-10,FIN-OPS,3e500fa1f2aa,4,Culture improving
2025-07-10,FIN-OPS,51aee1c13e89,4,Too many alerts this sprint
2025-07-10,FIN-OPS,20eae3948e94,3,Payroll cutoff confusion
2025-07-10,FIN-OPS,50e3c551bb29,4,Too many alerts this sprint
2025-07-10,FIN-OPS,81b4eac32d7a,2,Culture improving
2025-07-10,FIN-OPS,b6e5a7ed9cea,5,Manager support is decent
2025-07-10,FIN-OPS,e0b3852f9439,4,Too many alerts this sprint
2025-07-10,FIN-OPS,4e6710db3210,5,Workload spiking near deadlines
2025-07-10,FIN-OPS,0cd6d1f6eb44,4,Too many alerts this sprint
2025-07-10,FIN-OPS,cb0c50916267,4,Good learning last week
2025-07-10,CS-SUPPORT,5581e8598db1,4,Waiting on reimbursement
2025-07-10,CS-SUPPORT,874fefaa4a1c,5,Need career path clarity
2025-07-10,CS-SUPPORT,b99e1c243540,5,Good learning last week
2025-07-10,CS-SUPPORT,4d781f77977b,4,Manager support is decent
2025-07-10,CS-SUPPORT,2086812e1e39,2,Payroll cutoff confusion
2025-07-11,ENG-PLATFORM,e0b3852f9439,3,Need career path clarity
2025-07-11,ENG-PLATFORM,fe3dcaec9a4a,3,Need career path clarity
2025-07-11,ENG-PLATFORM,118ef7411dbd,4,Payroll cutoff confusion
2025-07-11,ENG-PLATFORM,a5412d220b3e,5,Workload spiking near deadlines
2025-07-11,ENG-PLATFORM,50e3c551bb29,3,Good learning last week
2025-07-11,ENG-PLATFORM,51a8a8a6b734,3,Payroll cutoff confusion
2025-07-11,ENG-PLATFORM,874fefaa4a1c,4,Culture improving
2025-07-11,ENG-PLATFORM,a69f8dbf16c0,4,Culture improving
2025-07-11,ENG-PLATFORM,da7d4bb97c8d,3,Too many alerts this sprint
2025-07-11,ENG-PLATFORM,c9b13c274f47,4,Good learning last week
2025-07-11,RISK-OPS,5ae114878fe7,4,Too many alerts this sprint
2025-07-11,RISK-OPS,2b21ea99c2cb,3,Too many alerts this sprint
2025-07-11,RISK-OPS,50e3c551bb29,2,Payroll cutoff confusion
2025-07-11,RISK-OPS,2b07266ee11b,3,Culture improving
2025-07-11,RISK-OPS,51a8a8a6b734,3,Too many alerts this sprint
2025-07-11,RISK-OPS,3d95247f129e,4,Need career path clarity
2025-07-11,RISK-OPS,8c2215ab08bf,3,Culture improving
2025-07-11,RISK-OPS,342f2d338a38,2,Too many alerts this sprint
2025-07-11,FIN-OPS,d07953451aaf,5,Manager support is decent
2025-07-11,FIN-OPS,0defd3f62cf1,4,Too many alerts this sprint
